X,Y
-464.6843749999998,-1263.0375000000004
-465.6843749999998,-1376.0375000000004
-473.6843749999998,-1504.0375000000004
-513.6843749999998,-1714.0375000000004
-545.6843749999998,-1809.0375000000004
-595.6843749999998,-1925.0375000000004
-631.6843749999998,-1992.0375000000004
-751.6843749999998,-2162.0375000000004
-843.6843749999998,-2262.0375000000004
-1023.6843749999998,-2452.0375000000004
-1078.6843749999998,-2529.0375000000004
-1179.6843749999998,-2744.0375000000004
-1238.6843749999998,-2971.0375000000004
-1265.6843749999998,-3145.0375000000004
-1280.6843749999998,-3295.0375000000004
-1302.6843749999998,-3536.0375000000004
-1320.6843749999998,-3735.0375000000004
-1350.6843749999998,-4028.0375000000004
-1353.6843749999998,-4059.0375000000004
-1381.6843749999998,-4376.0375
-1399.6843749999998,-4569.0375
-1423.6843749999998,-4829.0375
-1429.6843749999998,-4894.0375
-1460.6843749999998,-5241.0375
-1483.6843749999998,-5490.0375
-1497.6843749999998,-5642.0375
-1514.6843749999998,-5828.0375
-1536.6843749999998,-6066.0375
-1554.6843749999998,-6254.0375
-1571.6843749999998,-6443.0375
-1590.6843749999998,-6651.0375
-1616.6843749999998,-6929.0375
-1640.6843749999998,-7190.0375
-1662.6843749999998,-7436.0375
-1675.6843749999998,-7577.0375
-1693.6843749999998,-7771.0375
-1711.6843749999998,-7966.0375
-1730.6843749999998,-8178.0375
-1745.6843749999998,-8339.0375
-1765.6843749999998,-8553.0375
-1786.6843749999998,-8786.0375
-1816.6843749999998,-9109.0375
-1824.6843749999998,-9199.0375
-1838.6843749999998,-9343.0375
-1859.6843749999998,-9578.0375
-1877.6843749999998,-9777.0375
-1892.6843749999998,-9940.0375
-1927.6843749999998,-10321.0375
-1961.6843749999998,-10685.0375
-1984.6843749999998,-10922.0375
-2000.6843749999998,-11085.0375
-2032.6843749999998,-11393.0375
-2061.684375,-11623.0375
-2081.684375,-11758.0375
-2130.684375,-12013.0375
-2159.684375,-12128.0375
-2192.684375,-12235.0375
-2251.684375,-12384.0375
-2371.684375,-12573.0375
-2467.684375,-12668.0375
-2608.684375,-12763.0375
-2717.684375,-12809.0375
-2893.684375,-12846.0375
-2990.684375,-12850.0375
-3088.684375,-12844.0375
-3249.684375,-12811.0375
-3372.684375,-12770.0375
-3479.684375,-12720.0375
-3606.684375,-12646.0375
-3715.684375,-12566.0375
-3827.684375,-12466.0375
-3941.684375,-12344.0375
-3968.684375,-12311.0375
-4076.684375,-12162.0375
-4164.684375,-12013.0375
-4259.684375,-11815.0375
-4370.684375,-11504.0375
-4447.684375,-11176.0375
-4474.684375,-10989.0375
-4495.684375,-10774.0375
-4506.684375,-10517.0375
-4509.684375,-10339.0375
-4510.684375,-10127.0375
-4507.684375,-9895.0375
-4500.684375,-9610.0375
-4497.684375,-9497.0375
-4491.684375,-9344.0375
-4483.684375,-9157.0375
-4474.684375,-8986.0375
-4463.684375,-8797.0375
-4449.684375,-8573.0375
-4443.684375,-8486.0375
-4412.684375,-8072.0375
