X,Y
-6792.46875,948.83125
-6639.46875,889.83125
-6288.46875,760.83125
-6187.46875,725.83125
-5999.46875,661.83125
-5518.46875,499.83124999999995
-5362.46875,446.83124999999995
-5258.46875,410.83124999999995
-5032.46875,335.83124999999995
-4841.46875,271.83124999999995
-4701.46875,224.83124999999995
-4381.46875,117.83124999999995
-4155.46875,41.831249999999955
-4000.46875,-10.168750000000045
-3554.46875,-160.16875000000005
-3452.46875,-194.16875000000005
-2943.46875,-365.16875000000005
-2708.46875,-444.16875000000005
-2393.46875,-550.16875
-2097.46875,-650.16875
-1951.46875,-699.16875
-1854.46875,-730.16875
-1717.46875,-760.16875
-1397.46875,-737.16875
-1167.46875,-662.16875
-1014.46875,-603.16875
-896.46875,-553.16875
-298.46875,-212.16875000000005
24.53125,33.831249999999955
163.53125,158.83124999999995
434.53125,413.83124999999995
580.53125,551.83125
691.53125,658.83125
734.53125,701.83125
875.53125,843.83125
1091.53125,1059.83125
1198.53125,1166.83125
1278.53125,1245.83125
1380.53125,1339.83125
1490.53125,1422.83125
1641.53125,1495.83125
1688.53125,1509.83125
1776.53125,1524.83125
1863.53125,1520.83125
1941.53125,1491.83125
2010.53125,1440.83125
2064.53125,1391.83125
2130.53125,1344.83125
2187.53125,1322.83125
2198.53125,1319.83125
2286.53125,1311.83125
2387.53125,1328.83125
2467.53125,1363.83125
2542.53125,1419.83125
2618.53125,1492.83125
2692.53125,1562.83125
2779.53125,1632.83125
2836.53125,1671.83125
2940.53125,1725.83125
3024.53125,1751.83125
3136.53125,1771.83125
3179.53125,1776.83125
3323.53125,1780.83125
3525.53125,1765.83125
3807.53125,1699.83125
3941.53125,1653.83125
4086.53125,1594.83125
4192.53125,1541.83125
4344.53125,1450.83125
4489.53125,1349.83125
4658.53125,1201.83125
4822.53125,1037.83125
4959.53125,888.83125
5042.53125,789.83125
5147.53125,665.83125
5314.53125,469.83124999999995
